profile_key,model_family,make,model_variants,aircraft_category,typical_engine_type,typical_engine_count,total_incidents,first_incident_year,last_incident_year,years_in_record,incidents_per_year,destroyed_count,substantial_count,minor_damage_count,pct_destroyed,pct_substantial,pct_minor,total_fatal_incidents,total_fatal_injuries,total_serious_injuries,total_minor_injuries,pct_fatal_incidents,avg_fatals_per_fatal_incident,imc_incidents,vmc_incidents,pct_imc,top_soe_group,top_finding,top_phase,kw_engine_failure_pct,kw_fuel_exhaustion_pct,kw_loss_of_control_pct,kw_weather_factor_pct,kw_mechanical_pct,kw_pilot_error_pct,kw_runway_excursion_pct,kw_fire_pct,kw_structural_pct,kw_bird_strike_pct,avg_severity_score_all_time,avg_severity_score_recent3yr,severity_trend,trend_delta,risk_score,risk_tier,risk_rationale,sample_probable_cause,sample_finding,gold_generated_at,incident_mkeys
182,CESSNA 150G,CESSNA,150G,AIR,REC,1.0,3,2025,2026,2,1.50,0,2,0,0.0,66.7,0.0,0,0,1,0,0.0,0.00,0,3,0.0,,,,0.0,33.3,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,8.67,8.67,Stable,0.00,6.03,Low,Incidents: 3 | Fatals: 0 | Destroyed: 0 | Avg severity: 8.67 | Top cause: Unknown | Trend: Stable,"The student pilot’s improper recovery from a bounced landing, which resulted in a nose over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",2026-04-03 04:05:44.842659+00:00,202732|201066|200339
183,BOEING 737-8,BOEING,737-8,AIR,,,3,2025,2026,2,1.50,0,1,0,0.0,33.3,0.0,0,0,1,0,0.0,0.00,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,7.67,Stable,0.00,5.68,Low,Incidents: 3 | Fatals: 0 | Destroyed: 0 | Avg severity: 7.67 | Top cause: Unknown | Trend: Stable,,,2026-04-03 04:05:44.842659+00:00,202695|200663|201051
184,ROCKWELL INTERNATIONAL 114,ROCKWELL INTERNATIONAL,114,AIR,REC,1.0,2,2025,2026,2,1.00,0,1,0,0.0,50.0,0.0,0,0,1,2,0.0,0.00,0,2,0.0,Fuel,Environmental issues Rough terrain - Contributed to outcome,Enroute,0.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,0.0,10.50,10.50,Stable,0.00,5.68,Low,Incidents: 2 | Fatals: 0 | Destroyed: 0 | Avg severity: 10.50 | Top cause: Fuel | Trend: Stable,"The pilot’s inadequate fuel planning, which resulted in a total loss of power due to fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",2026-04-03 04:05:44.842659+00:00,202634|202241
185,ICON AIRCRAFT INC A5,ICON AIRCRAFT INC,A5,AIR,,,2,2025,2025,1,2.00,0,1,0,0.0,50.0,0.0,0,0,0,0,0.0,0.00,0,2,0.0,Abnormal Runway Contact,,Landing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50,4.50,Stable,0.00,5.58,Low,Incidents: 2 | Fatals: 0 | Destroyed: 0 | Avg severity: 4.50 | Top cause: Abnormal Runway Contact | Trend: Stable,,,2026-04-03 04:05:44.842659+00:00,202233|202660
186,CESSNA 180H,CESSNA,180H,AIR,REC,1.0,2,2025,2025,1,2.00,0,1,0,0.0,50.0,0.0,0,0,0,0,0.0,0.00,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,4.50,4.50,Stable,0.00,5.58,Low,Incidents: 2 | Fatals: 0 | Destroyed: 0 | Avg severity: 4.50 | Top cause: Unknown | Trend: Stable,The flight instructor’s failure to maintain directional control during landing in the tailwheel equipped airplane.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot",2026-04-03 04:05:44.842659+00:00,200997|200608
187,CESSNA 180K,CESSNA,180K,AIR,REC,1.0,2,2025,2026,2,1.00,0,2,0,0.0,100.0,0.0,0,0,0,0,0.0,0.00,0,1,0.0,,,,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,9.00,Stable,0.00,5.15,Low,Incidents: 2 | Fatals: 0 | Destroyed: 0 | Avg severity: 9.00 | Top cause: Unknown | Trend: Stable,The pilot’s decision to continue an approach that resulted in a long landing and inability to stop prior to the end of the runway. Contributing to the accident were the light conditions and a road with vehicles on it immediately adjacent to the end of the runway.,"Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - (general) - Response/compensation, Environmental issues - Conditions/weather/phenomena - Light condition - Bright light - Effect on personnel, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",2026-04-03 04:05:44.842659+00:00,202720|201971
188,CESSNA 172P,CESSNA,172P,AIR,,,3,2025,2026,2,1.50,0,2,0,0.0,66.7,0.0,0,0,0,0,0.0,0.00,0,1,0.0,System/Component Failure (Powerplant),,Initial Climb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,6.00,Stable,0.00,5.10,Low,Incidents: 3 | Fatals: 0 | Destroyed: 0 | Avg severity: 6.00 | Top cause: System/Component Failure (Powerplant) | Trend: Stable,,,2026-04-03 04:05:44.842659+00:00,202679|202196|200691
189,PIPER PA-24-180,PIPER,PA-24-180,AIR,,,3,2025,2026,2,1.50,0,1,0,0.0,33.3,0.0,0,0,0,3,0.0,0.00,0,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,5.67,Stable,0.00,4.98,Low,Incidents: 3 | Fatals: 0 | Destroyed: 0 | Avg severity: 5.67 | Top cause: Unknown | Trend: Stable,,,2026-04-03 04:05:44.842659+00:00,202643|202063|201003
190,BELL TEXTRON CANADA LTD 505,BELL TEXTRON CANADA LTD,505,HELI,,,2,2025,2026,2,1.00,0,1,0,0.0,50.0,0.0,0,0,1,1,0.0,0.00,0,1,0.0,Other,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50,8.50,Stable,0.00,4.98,Low,Incidents: 2 | Fatals: 0 | Destroyed: 0 | Avg severity: 8.50 | Top cause: Other | Trend: Stable,,,2026-04-03 04:05:44.842659+00:00,202617|202167
191,BOEING A75N1(PT17),BOEING,A75N1(PT17),AIR,REC,1.0,2,2025,2026,2,1.00,0,1,0,0.0,50.0,0.0,0,0,0,0,0.0,0.00,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,4.50,4.50,Stable,0.00,3.58,Low,Incidents: 2 | Fatals: 0 | Destroyed: 0 | Avg severity: 4.50 | Top cause: Unknown | Trend: Stable,The pilot’s failure to maintain control of the airplane on landing.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",2026-04-03 04:05:44.842659+00:00,202691|200392
192,PIPER PA-18,PIPER,PA-18,AIR,REC,1.0,2,2025,2026,2,1.00,0,1,0,0.0,50.0,0.0,0,0,0,0,0.0,0.00,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,4.50,4.50,Stable,0.00,3.58,Low,Incidents: 2 | Fatals: 0 | Destroyed: 0 | Avg severity: 4.50 | Top cause: Unknown | Trend: Stable,"The pilot receiving instruction’s failure to maintain directional control during landing and the flight instructor’s delayed remedial action, which resulted in a runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Student/instructed pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot",2026-04-03 04:05:44.842659+00:00,202594|201897
